budget_dollars,solved_problems
0.0,0
0.008457749999999998,1
0.00911525,2
0.009607499999999998,3
0.016583,4
0.021662,5
0.02218125,6
0.034703,7
0.07553649999999999,8
0.1581075,9
0.22417349999999997,9
