budget_dollars,solved_problems
0.0,0
0.024266499999999996,1
0.026839,2
0.03529275,3
0.04651274999999999,4
0.055902749999999994,5
0.05693274999999999,6
0.06613875,7
0.09555399999999999,8
0.09633149999999999,9
0.11033799999999999,10
0.12024625,11
0.170454,12
0.17349274999999997,13
0.22752399999999998,14
0.27059275,15
0.39769024999999997,16
0.832344,16
