budget_dollars,solved_problems
0.0,0
0.013932999999999997,1
0.023604249999999997,2
0.024190499999999997,3
0.04269674999999999,4
0.15002449999999998,5
0.16379675,6
0.170008,7
0.17248624999999998,8
0.20251799999999998,9
0.22366799999999998,10
0.27978574999999994,11
0.35352674999999995,12
0.9464699999999999,12
