budget_dollars,solved_problems
0.0,0
0.0095615,1
0.011314,2
0.01231175,3
0.013780249999999997,4
0.0165515,5
0.01795375,6
0.023918000000000002,7
0.02441325,8
0.025731249999999994,9
0.0292155,10
0.030657749999999998,11
0.03072275,12
0.0358015,13
0.04232174999999999,14
0.06244399999999999,15
0.07026199999999999,16
0.07929974999999999,17
0.10133924999999999,18
0.1158285,19
0.14165075,20
0.18673249999999994,21
0.25868975000000005,21
