budget_dollars,solved_problems
0.0,0
0.0071775,1
0.0079755,2
0.008839999999999999,3
0.023946249999999995,4
0.02806175,5
0.02923,6
0.04807275,7
0.053864999999999996,8
0.05386624999999999,9
0.06563999999999999,10
0.07882175,11
0.07964324999999998,12
0.08406749999999999,13
0.09277399999999998,14
0.120028,15
0.14161325,16
0.15568275,17
0.1595295,18
0.165264,19
0.17468900000000004,20
0.2386807499999999,21
0.32346424999999995,21
