budget_dollars,solved_problems
0.0,0
0.010163249999999999,1
0.013346999999999998,2
0.014654999999999998,3
0.0322055,4
0.04032375,5
0.04226625,6
0.049185,7
0.06950949999999999,8
0.08536349999999998,9
0.37622475,9
