budget_dollars,solved_problems
0.0,0
0.00365525,1
0.005497749999999999,2
0.0073015,3
0.007958999999999999,4
0.0104415,5
0.01379275,6
0.015771499999999997,7
0.01963275,8
0.019841499999999998,9
0.026909,10
0.030511499999999997,11
0.03126275,12
0.03346299999999999,13
0.041056499999999996,14
0.0542505,15
0.08700775,16
0.09618924999999999,17
0.12758799999999998,18
0.4910224999999999,18
