budget_dollars,solved_problems
0.0,0
0.0043532499999999995,1
0.004796999999999999,2
0.007027499999999999,3
0.012405499999999996,4
0.016766249999999996,5
0.018782499999999997,6
0.01963425,7
0.023121999999999997,8
0.039895999999999994,9
0.041601,10
0.07148325,11
0.07979874999999999,12
0.21129124999999999,12
