budget_dollars,solved_problems
0.0,0
0.040541249999999994,1
0.04146675,2
0.04570149999999999,3
0.052714,4
0.06413374999999999,5
0.0853205,6
0.0949765,7
0.10574049999999999,8
0.11979825,9
0.15616824999999998,10
0.18220749999999997,11
0.24549700000000002,11
