budget_dollars,solved_problems
0.0,0
0.0034329999999999994,1
0.005534249999999999,2
0.0086505,3
0.020530999999999997,4
0.022426749999999995,5
0.038848,6
0.039884249999999996,7
0.08262549999999999,8
0.09129999999999999,9
0.15219074999999999,10
0.19103149999999997,11
0.22141525,12
0.25212874999999996,12
