budget_dollars,solved_problems
0.0,0
0.0029944999999999998,1
0.003422,2
0.004712000000000001,3
0.005612000000000001,4
0.0062145,5
0.008052,6
0.0093445,7
0.010352650000000001,8
0.010827,9
0.013112,10
0.013539500000000001,11
0.013787,12
0.014859500000000001,13
0.017072,14
0.017567,15
0.021162,16
0.0286695,17
0.03424725000000001,18
0.0709759,19
0.11281870000000001,20
0.157421,21
0.16051900000000002,22
0.5,22
