budget_dollars,solved_problems
0.0,0
0.0020352499999999997,1
0.0022189999999999996,2
0.0022377499999999997,3
0.0038114999999999994,4
0.0052215,5
0.0053615,6
0.0055515,7
0.008451499999999999,8
0.011824999999999999,9
0.014512749999999998,10
0.0172755,11
0.020291499999999997,12
0.0204015,13
0.020836499999999997,14
0.0221965,15
0.0256095,16
0.030338999999999994,17
0.056292999999999996,18
0.19383825,19
0.24011475,19
