budget_dollars,solved_problems
0.0,0
0.0237415,1
0.025449,2
0.03282775,3
0.036885249999999994,4
0.04923149999999999,5
0.050241499999999994,6
0.052619,7
0.08316149999999999,8
0.09100149999999999,9
0.28934424999999997,10
0.381059,10
