budget_dollars,solved_problems
0.0,0
0.00206225,1
0.002856,2
0.0038185,3
0.004314749999999999,4
0.0057185,5
0.007299749999999999,6
0.00822725,7
0.009283499999999998,8
0.00941975,9
0.010968499999999999,10
0.0118485,11
0.012093499999999998,12
0.012889749999999998,13
0.0132485,14
0.013328499999999998,15
0.01621,16
0.018798499999999996,17
0.027520999999999997,18
0.035836,19
0.03827724999999999,20
0.06716875,21
0.09270599999999998,22
