budget_dollars,solved_problems
0.0,0
0.004545249999999999,1
0.005287749999999999,2
0.011918999999999999,3
0.013011499999999999,4
0.028441499999999998,5
0.030921499999999998,6
0.046301499999999995,7
0.05988274999999999,8
0.07052149999999999,9
0.07960924999999999,10
0.12497649999999999,11
0.12887749999999998,12
0.1926905,13
0.35718925,14
0.39677549999999995,14
