budget_dollars,solved_problems
0.0,0
0.0029344999999999996,1
0.004712000000000001,2
0.0063345,3
0.00741115,4
0.007712,5
0.00862805,6
0.0093445,7
0.009707,8
0.0118295,9
0.012507,10
0.013512000000000001,11
0.014049500000000001,12
0.018128900000000003,13
0.0229095,14
0.0304133,15
0.032157,16
0.042541999999999996,17
0.05498445,18
0.058146250000000003,19
0.0791326,20
0.12255450000000001,21
0.24550575000000002,22
0.5,22
