budget_dollars,solved_problems
0.0,0
0.0068635,1
0.012784499999999999,2
0.01576825,3
0.01833475,4
0.022580499999999996,5
0.022941749999999997,6
0.025368999999999996,7
0.029188,8
0.030281749999999996,9
0.0317995,10
0.03355925,11
0.03482749999999999,12
0.03866675,13
0.04044949999999999,14
0.052561500000000004,15
0.07461799999999999,16
0.076082,17
0.08116974999999998,18
0.09716124999999996,19
0.12711074999999997,20
0.15014099999999997,21
0.25155724999999995,21
