budget_dollars,solved_problems
0.0,0
0.0061832499999999995,1
0.006604499999999999,2
0.009367499999999999,3
0.016795499999999998,4
0.025176249999999997,5
0.025838749999999997,6
0.026806249999999997,7
0.03046625,8
0.054127999999999996,9
0.0631335,10
0.14608924999999998,11
0.28425724999999996,11
