budget_dollars,solved_problems
0.0,0
0.009880499999999999,1
0.01249425,2
0.014282999999999999,3
0.02339675,4
0.03299675,5
0.051296749999999995,6
0.051928749999999996,7
0.108698,8
0.13040799999999997,9
0.17933425,10
0.19807549999999996,11
0.24880275,12
0.74339,12
