id,stage,model,pid,created,reserved,charged,status,usage,cell
62c155a97d8247e181f741a29fd3e4a2,calibration,gpt-5.6-luna,1709849,1788877365.3758807,0.048672999999999994,0.0038875999999999997,settled,"{""input_bound"": 46757, ""input_tokens"": 3730, ""input_tokens_details"": {""cache_write_tokens"": 3727, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 2618, ""output_tokens_details"": {""reasoning_tokens"": 2585}, ""response_id"": ""resp_0334e2bcf957a75d006aa01a36bb5887d29829df79fd0d6e40"", ""status"": ""completed"", ""total_tokens"": 6348}",imo_1983_p6__baseline-r32__gpt-5.6-luna__seed0
60687a19688e47aca13313213ae0b4cf,calibration,gpt-5.6-luna,1709886,1788877365.3865962,0.0486268,0.00065262,settled,"{""input_bound"": 46526, ""input_tokens"": 3660, ""input_tokens_details"": {""cache_write_tokens"": 1256, ""cached_tokens"": 2401}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 294, ""output_tokens_details"": {""reasoning_tokens"": 239}, ""response_id"": ""resp_0b814cc0d6b9993c006aa01a36df5c87d29180a901b06a5dbd"", ""status"": ""completed"", ""total_tokens"": 3954}",mathd_algebra_43__baseline-r64__gpt-5.6-luna__seed0
19ecd6972cff476fb36c81d2f6dd11bf,calibration,gpt-5.6-luna,1709904,1788877365.3937726,0.0485306,0.00039942,settled,"{""input_bound"": 46045, ""input_tokens"": 3468, ""input_tokens_details"": {""cache_write_tokens"": 1064, ""cached_tokens"": 2401}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 115, ""output_tokens_details"": {""reasoning_tokens"": 90}, ""response_id"": ""resp_02e339b5fbe61969006aa01a36cccc87d2a43bfa696c8e19be"", ""status"": ""completed"", ""total_tokens"": 3583}",mathd_algebra_37__baseline-r64__gpt-5.6-luna__seed0
047ce6cd874d4415b47652d212921ab3,calibration,gpt-5.6-luna,1709858,1788877365.401525,0.0485916,0.00033402000000000003,settled,"{""input_bound"": 46350, ""input_tokens"": 3537, ""input_tokens_details"": {""cache_write_tokens"": 1133, ""cached_tokens"": 2401}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 49, ""output_tokens_details"": {""reasoning_tokens"": 21}, ""response_id"": ""resp_0951af542b32ad24006aa01a37b47887d2a2297b3a72034ae0"", ""status"": ""completed"", ""total_tokens"": 3586}",mathd_numbertheory_458__baseline-r32__gpt-5.6-luna__seed0
e44bd6d67aa84dc782188eb72fe0493e,calibration,gpt-5.6-luna,1709896,1788877365.4123416,0.048798999999999995,0.00050042,settled,"{""input_bound"": 47387, ""input_tokens"": 3919, ""input_tokens_details"": {""cache_write_tokens"": 1515, ""cached_tokens"": 2401}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 124, ""output_tokens_details"": {""reasoning_tokens"": 65}, ""response_id"": ""resp_081f40c2d441b5ab006aa01a37348887d2bc21c5def1c25c00"", ""status"": ""completed"", ""total_tokens"": 4043}",mathd_numbertheory_629__baseline-r64__gpt-5.6-luna__seed1
58b4960edc1a48febb6a82088aa06210,calibration,gpt-5.6-luna,1709908,1788877365.4239876,0.048798999999999995,0.00081602,settled,"{""input_bound"": 47387, ""input_tokens"": 3919, ""input_tokens_details"": {""cache_write_tokens"": 1515, ""cached_tokens"": 2401}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 387, ""output_tokens_details"": {""reasoning_tokens"": 270}, ""response_id"": ""resp_007e8367eb242561006aa01a36c31c87d2abbfd9881d59d2a0"", ""status"": ""completed"", ""total_tokens"": 4306}",mathd_numbertheory_629__baseline-r32__gpt-5.6-luna__seed1
e6535814159c4f0195d82a840aeace5c,calibration,gpt-5.6-luna,1709854,1788877365.437692,0.048697,0.00039062,settled,"{""input_bound"": 46877, ""input_tokens"": 3748, ""input_tokens_details"": {""cache_write_tokens"": 1344, ""cached_tokens"": 2401}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 61, ""output_tokens_details"": {""reasoning_tokens"": 37}, ""response_id"": ""resp_0da40327fa4cd289006aa01a36ef4887d294a84cd0a83986b3"", ""status"": ""completed"", ""total_tokens"": 3809}",mathd_numbertheory_42__baseline-r64__gpt-5.6-luna__seed0
632206390cd646beb44c4bb9b1af2ce9,calibration,gpt-5.6-luna,1709913,1788877365.452542,0.048637599999999996,0.00048162,settled,"{""input_bound"": 46580, ""input_tokens"": 3699, ""input_tokens_details"": {""cache_write_tokens"": 1295, ""cached_tokens"": 2401}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 145, ""output_tokens_details"": {""reasoning_tokens"": 22}, ""response_id"": ""resp_070d73529e7ca6b0006aa01a36e89c87d29934a324ded61526"", ""status"": ""completed"", ""total_tokens"": 3844}",imo_1963_p5__baseline-r64__gpt-5.6-luna__seed0
270e6b76e4fe465795c23d1cd1d992bb,calibration,gpt-5.6-luna,1709825,1788877365.4643161,0.0487866,0.00038442,settled,"{""input_bound"": 47325, ""input_tokens"": 3807, ""input_tokens_details"": {""cache_write_tokens"": 1403, ""cached_tokens"": 2401}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 46, ""output_tokens_details"": {""reasoning_tokens"": 32}, ""response_id"": ""resp_0779975917815e28006aa01a36b25087d29face78f97447515"", ""status"": ""completed"", ""total_tokens"": 3853}",mathd_numbertheory_403__baseline-r64__gpt-5.6-luna__seed1
f1e0f820e4ca497faf17c6b4d3113be8,calibration,gpt-5.6-luna,1709882,1788877365.4891644,0.048575799999999995,0.00041942,settled,"{""input_bound"": 46271, ""input_tokens"": 3538, ""input_tokens_details"": {""cache_write_tokens"": 1134, ""cached_tokens"": 2401}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 120, ""output_tokens_details"": {""reasoning_tokens"": 102}, ""response_id"": ""resp_0723f37b55548f72006aa01a36bcf487d2a403be6645aaefb1"", ""status"": ""completed"", ""total_tokens"": 3658}",mathd_numbertheory_326__baseline-r64__gpt-5.6-luna__seed1
