budget_dollars,solved_problems
0.0,0
0.00897225,1
0.013118499999999998,2
0.0224895,3
0.023325000000000002,4
0.026305749999999996,5
0.02753225,6
0.029165249999999997,7
0.02942175,8
0.032845,9
0.055965249999999994,10
0.05771149999999999,11
0.060902500000000005,12
0.061696749999999995,13
0.06405274999999999,14
0.11666699999999999,15
0.12036549999999999,16
0.12224499999999998,17
0.15059999999999998,18
0.15707200000000002,19
0.326119,19
