budget_dollars,solved_problems
0.0,0
0.007702499999999999,1
0.010584999999999999,2
0.011666249999999998,3
0.014558749999999999,4
0.019782749999999998,5
0.020388749999999997,6
0.021958749999999996,7
0.03996875,8
0.03999625,9
0.041769999999999995,10
0.043014,11
0.04878999999999999,12
0.08781375,13
0.159333,14
0.16407149999999998,15
0.17844649999999998,16
0.19056274999999998,17
0.261248,18
0.32864049999999995,19
0.3870055,19
