budget_dollars,solved_problems
0.0,0
0.002289,1
0.00261525,2
0.004563749999999999,3
0.013808999999999998,4
0.0250115,5
0.0330955,6
0.03335249999999999,7
0.051455999999999995,8
0.07859525,9
0.10490675,10
0.22904524999999998,10
