budget_dollars,solved_problems
0.0,0
0.007137,1
0.011706999999999999,2
0.01732575,3
0.0319555,4
0.04351624999999999,5
0.050445,6
0.05324749999999999,7
0.05388875,8
0.0955355,9
0.45729024999999995,9
