budget_dollars,solved_problems
0.0,0
0.007769499999999999,1
0.0101395,2
0.0241035,3
0.030536249999999997,4
0.031856249999999996,5
0.040888749999999995,6
0.0415845,7
0.06917549999999999,8
0.07103625,9
0.09878025,10
0.19539374999999998,11
0.3086757499999999,11
