budget_dollars,solved_problems
0.0,0
0.019206499999999998,1
0.023735,2
0.028342749999999996,3
0.03289275,4
0.038640249999999994,5
0.04494275,6
0.052232749999999994,7
0.05634274999999999,8
0.09484275,9
0.10367024999999999,10
0.11266749999999999,11
0.14951175,12
0.19659924999999998,13
0.22984299999999996,14
0.42853399999999997,14
