budget_dollars,solved_problems
0.0,0
0.00518675,1
0.010237499999999998,2
0.01041575,3
0.010874,4
0.014102249999999998,5
0.017121749999999998,6
0.020683999999999998,7
0.02147775,8
0.023073999999999997,9
0.023997249999999998,10
0.029447749999999998,11
0.031375499999999994,12
0.03437749999999999,13
0.04032474999999999,14
0.0418865,15
0.065122,16
0.06971925000000001,17
0.07284749999999998,18
0.08593925,19
0.11439475,20
0.18191175000000004,21
0.20055675000000003,22
