budget_dollars,solved_problems
0.0,0
0.011757749999999999,1
0.013089,2
0.0166375,3
0.02123675,4
0.025131499999999998,5
0.026761499999999997,6
0.029647499999999997,7
0.03210275,8
0.033419,9
0.043180249999999996,10
0.058832999999999996,11
0.07031749999999999,12
0.1292555,13
0.14620699999999998,14
0.19196924999999998,15
0.19304299999999996,16
0.33148674999999994,16
