budget_dollars,solved_problems
0.0,0
0.00591125,1
0.010199499999999998,2
0.013131499999999997,3
0.01729625,4
0.018233749999999996,5
0.019753,6
0.021295,7
0.0252485,8
0.028322,9
0.029469000000000002,10
0.029922249999999997,11
0.046433499999999996,12
0.26104924999999995,12
