budget_dollars,solved_problems
0.0,0
0.00277525,1
0.0037277499999999997,2
0.0049889999999999995,3
0.0083915,4
0.0084175,5
0.0092375,6
0.009261499999999999,7
0.009731499999999999,8
0.01077275,9
0.013298999999999998,10
0.01675275,11
0.01898275,12
0.0228715,13
0.037120499999999994,14
0.0382505,15
0.044774,16
0.04610149999999999,17
0.19189374999999997,18
0.22343025,19
0.33391799999999994,19
