budget_dollars,solved_problems
0.0,0
0.007949249999999998,1
0.0110595,2
0.015108249999999998,3
0.0190995,4
0.0192365,5
0.020721749999999997,6
0.023162000000000002,7
0.02633,8
0.031147249999999994,9
0.03392774999999999,10
0.037729499999999985,11
0.049094499999999985,12
0.05308875,13
0.06282724999999999,14
0.06984024999999999,15
0.08452275,16
0.12902399999999997,17
0.13039050000000002,18
0.13172175,19
0.16099675000000002,20
0.19856149999999995,21
0.25199524999999995,21
